LA_Name,LSOA_Code,LA_Code,Service_users_LSOA,GP_PT_walk_mins,GP_PT_15mins_perc
Hyndburn,E01025057,E07000120,708.120674133301,3.92956648997119,100
Hyndburn,E01025058,E07000120,670.258720397949,6.82018332901533,100
Hyndburn,E01025059,E07000120,687.654769897461,6.52894344012055,100
Hyndburn,E01025060,E07000120,616.024070739746,10.4987211781421,100
Hyndburn,E01025061,E07000120,697.887718200684,12.1199270303735,100
Hyndburn,E01025062,E07000120,731.65648651123,7.07379014209718,100
Hyndburn,E01025063,E07000120,710.167251586914,12.9291353724923,100
Hyndburn,E01025064,E07000120,705.050804138184,9.923628613751,100
Hyndburn,E01025065,E07000120,781.797973632813,8.03321989489449,100
Hyndburn,E01025066,E07000120,656.955879211426,6.29242979920597,100
Hyndburn,E01025067,E07000120,725.516716003418,8.92648793351897,100
Hyndburn,E01025068,E07000120,755.192268371582,10.0502033393949,100
Hyndburn,E01025069,E07000120,646.722938537598,12.7395569742902,100
Hyndburn,E01025070,E07000120,504.484817504883,5.36292091359065,100
Hyndburn,E01025071,E07000120,630.350196838379,5.81680198228352,100
Hyndburn,E01025072,E07000120,655.932579040527,3.97700467117592,100
Hyndburn,E01025073,E07000120,604.767807006836,7.15654832307007,100
Hyndburn,E01025074,E07000120,584.301887512207,10.3785637987823,100
Hyndburn,E01025075,E07000120,797.147399902344,8.62616181523301,100
Hyndburn,E01025076,E07000120,651.839385986328,4.57119307130391,100
Hyndburn,E01025077,E07000120,646.722923278809,9.86707290874586,100
Hyndburn,E01025078,E07000120,645.699645996094,13.303327753178,100
Hyndburn,E01025079,E07000120,739.842834472656,15.002544818161,33.7482711625584
Hyndburn,E01025080,E07000120,683.561576843262,15.566826755749,35.4790414633689
Hyndburn,E01025081,E07000120,677.421798706055,13.9943201268671,60.5740185692181
Hyndburn,E01025082,E07000120,679.468399047852,11.6911145565585,100
Hyndburn,E01025083,E07000120,829.892852783203,8.90966714098852,100
Hyndburn,E01025084,E07000120,563.835960388184,9.77190546910878,100
Lancaster,E01025085,E07000121,626.646614074707,26.4685595450726,0
Lancaster,E01025086,E07000121,680.596305847168,25.3291919227401,0
Lancaster,E01025087,E07000121,708.608665466309,21.9116687292475,0
Lancaster,E01025088,E07000121,472.059959411621,17.221054609019,20.4395595728554
Lancaster,E01025089,E07000121,650.508979797363,16.2263478821202,40.3508755263227
Lancaster,E01025090,E07000121,779.158271789551,16.5977229704536,18.1091869282476
Lancaster,E01025091,E07000121,669.183876037598,17.0056894162381,38.4496124437557
Lancaster,E01025092,E07000121,532.23461151123,17.7007602039135,26.510720057201
Lancaster,E01025093,E07000121,739.733489990234,9.13019620439247,100
Lancaster,E01025094,E07000121,639.096519470215,7.21883108746631,100
Lancaster,E01025095,E07000121,518.747192382813,11.1225799318275,76.9999990587298
Lancaster,E01025096,E07000121,700.308700561523,8.62799991962391,100
Lancaster,E01025097,E07000121,670.221343994141,10.3256967642495,100
Lancaster,E01025098,E07000121,618.346649169922,6.82171134080922,100
Lancaster,E01025099,E07000121,810.283096313477,10.5124200020849,100
Lancaster,E01025100,E07000121,693.046241760254,17.5650001521613,0
Lancaster,E01025101,E07000121,654.65894317627,15.662567269055,20.9191772225577
Lancaster,E01025102,E07000121,552.984512329102,10.2575984780039,100
Lancaster,E01025103,E07000121,539.4970703125,18.6239235559418,24.6153830924345
Lancaster,E01025105,E07000121,536.38459777832,40.5051260397857,0
Lancaster,E01025106,E07000121,782.270729064941,24.5776257658868,0
Lancaster,E01025107,E07000121,704.458679199219,24.2112811690207,0
Lancaster,E01025108,E07000121,552.984497070313,27.5190808303023,0
Lancaster,E01025109,E07000121,463.759986877441,40.1730869294577,0
Lancaster,E01025110,E07000121,723.133567810059,21.0889953431143,0
Lancaster,E01025111,E07000121,755.295883178711,30.7380083473908,0
Lancaster,E01025112,E07000121,808.208084106445,25.1330809670631,0
Lancaster,E01025113,E07000121,662.958908081055,27.67212842704,0
Lancaster,E01025114,E07000121,706.533676147461,16.110954691466,31.2775321358213
Lancaster,E01025115,E07000121,684.746276855469,15.4067578353661,41.5151512855603
Lancaster,E01025116,E07000121,684.746292114258,17.3727728552606,0
Lancaster,E01025117,E07000121,670.221382141113,18.065418172986,0
Lancaster,E01025118,E07000121,495.922317504883,19.9535356811903,0
Lancaster,E01025119,E07000121,598.634254455566,16.7300520272231,0
Lancaster,E01025120,E07000121,656.733932495117,17.2512635504007,0
Lancaster,E01025121,E07000121,766.708335876465,13.1966844899175,76.3193512209361
Lancaster,E01025122,E07000121,810.28311920166,8.8612805468181,100
Lancaster,E01025123,E07000121,938.93244934082,7.57416582394712,100
Lancaster,E01025124,E07000121,701.346206665039,6.18362410819417,100
Lancaster,E01025125,E07000121,393.210376739502,13.0392876111547,100
Lancaster,E01025126,E07000121,791.608215332031,17.007968071814,16.1205766066147
Lancaster,E01025127,E07000121,622.496627807617,18.6570502454394,0
Lancaster,E01025128,E07000121,670.221374511719,7.81215172059372,100
Lancaster,E01025129,E07000121,490.734832763672,8.70657501619674,100
Lancaster,E01025130,E07000121,991.844627380371,28.6603132055786,0
Lancaster,E01025131,E07000121,678.521308898926,28.5167889819908,0
Lancaster,E01025132,E07000121,612.121673583984,37.5468471996356,0
Lancaster,E01025133,E07000121,701.346206665039,28.5481654642587,0
Lancaster,E01025136,E07000121,741.808479309082,26.8601537120356,0
Lancaster,E01025137,E07000121,626.646606445313,24.8097683123699,0
Lancaster,E01025138,E07000121,606.934211730957,25.5654872131956,0
Lancaster,E01025139,E07000121,884.982711791992,26.5458032179717,0
Lancaster,E01025140,E07000121,668.146392822266,26.7215220360475,0
Lancaster,E01025141,E07000121,628.721603393555,14.6788448483315,61.7161715691032
Lancaster,E01025142,E07000121,644.284019470215,20.4509502043332,0
Lancaster,E01025143,E07000121,662.95890045166,18.0760872714824,0
Lancaster,E01025144,E07000121,826.883026123047,12.7535632645893,100
Lancaster,E01025145,E07000121,637.021560668945,14.3968241964416,80.9446260040488
Lancaster,E01025146,E07000121,813.395606994629,15.305344435152,40.3061223389119
Lancaster,E01025147,E07000121,629.759086608887,12.0244480406025,79.0774309435273
Lancaster,E01025148,E07000121,976.2822265625,23.4062059828085,0
Lancaster,E01025149,E07000121,1006.36957550049,19.7343808833204,0
Lancaster,E01025150,E07000121,631.834106445313,18.4566673679117,0
Lancaster,E01025151,E07000121,806.133110046387,13.550231610897,63.3204642157243
Lancaster,E01025152,E07000121,639.096534729004,20.4094318042363,0
Lancaster,E01025153,E07000121,517.709693908691,18.894408861443,0
Lancaster,E01025154,E07000121,656.733947753906,20.9573141259195,0
Lancaster,E01025155,E07000121,529.122131347656,15.5693725921129,49.9999971162066
Lancaster,E01025156,E07000121,460.647514343262,14.9315763479655,49.0990980471676
Lancaster,E01025157,E07000121,593.446800231934,14.0607694111927,100
Lancaster,E01025158,E07000121,643.246520996094,23.7208544895936,0
Lancaster,E01025159,E07000121,634.946563720703,19.4616997684177,0
Lancaster,E01025160,E07000121,574.77188873291,18.1829603337363,0
Lancaster,E01025161,E07000121,650.50895690918,26.0870489874471,0
Lancaster,E01025162,E07000121,707.571174621582,27.1953519281338,0
Lancaster,E01025163,E07000121,651.546463012695,24.8137742944541,0
Lancaster,E01025164,E07000121,655.696464538574,20.6695729585226,0
Lancaster,E01025165,E07000121,609.009208679199,17.5772060616054,0
Lancaster,E01025166,E07000121,561.284454345703,29.1739741634537,0
Lancaster,E01025167,E07000121,495.922325134277,24.330522853303,0
Lancaster,E01025168,E07000121,542.609558105469,11.0077246011023,100
Lancaster,E01025169,E07000121,563.359436035156,12.632614997081,74.4014732915128
Lancaster,E01025170,E07000121,865.270324707031,30.9479854444071,0
Lancaster,E01025171,E07000121,823.770561218262,28.810680301781,0
Lancaster,E01025172,E07000121,680.596321105957,29.2950761497969,0
Lancaster,E01025173,E07000121,804.058143615723,25.7447354747831,0
Pendle,E01025174,E07000122,635.17423248291,12.0104566897659,100
Pendle,E01025175,E07000122,684.910552978516,8.00450820762412,100
Pendle,E01025176,E07000122,1051.71587371826,7.92097545086378,100
Pendle,E01025177,E07000122,812.359874725342,18.0343875833279,48.2142853034013
Pendle,E01025178,E07000122,821.685409545898,15.8334931265743,16.3934430795929
Pendle,E01025179,E07000122,726.357467651367,9.06517815795303,100
Pendle,E01025180,E07000122,801.99813079834,8.57475473699835,87.2093026242448
Pendle,E01025181,E07000122,640.355094909668,17.1543690233018,21.0355989946841
Pendle,E01025182,E07000122,633.101875305176,9.02235688646572,100
Pendle,E01025183,E07000122,725.321296691895,17.0524708556207,16.5714282588747
Pendle,E01025184,E07000122,540.88245010376,11.138160896988,100
Pendle,E01025185,E07000122,747.080940246582,4.8036893813328,100
Pendle,E01025186,E07000122,617.559261322021,7.73771803798185,100
Pendle,E01025187,E07000122,595.79963684082,13.3022264089005,58.608694928396
Pendle,E01025188,E07000122,918.049537658691,12.9388490063697,100
Pendle,E01025189,E07000122,711.851028442383,16.6802183090708,18.3406113911535
Pendle,E01025190,E07000122,670.404106140137,14.9595210999521,61.2055641844091
Pendle,E01025191,E07000122,549.171859741211,11.9305099165242,100
Pendle,E01025192,E07000122,625.848670959473,10.1813407953104,100
Pendle,E01025193,E07000122,631.029518127441,14.1449265869316,76.5188836635959
Pendle,E01025194,E07000122,645.535972595215,11.4113805125227,100
Pendle,E01025195,E07000122,536.737747192383,8.05378362166348,100
Pendle,E01025196,E07000122,839.300361633301,4.02586417709504,100
Pendle,E01025197,E07000122,589.582595825195,11.6378912392519,84.8857633961229
Pendle,E01025198,E07000122,623.776298522949,4.68204308153876,100
Pendle,E01025199,E07000122,759.515029907227,9.91713486121558,80.6275575670373
Pendle,E01025200,E07000122,684.910545349121,7.36673218788931,100
Pendle,E01025201,E07000122,713.923393249512,7.27939044046035,100
Pendle,E01025202,E07000122,616.523109436035,10.4300001670933,100
Pendle,E01025203,E07000122,775.057632446289,14.6162700646821,80.7486633753314
Pendle,E01025204,E07000122,749.153282165527,21.0324064567584,47.8561546213382
Pendle,E01025205,E07000122,627.921005249023,10.3845545541458,100
Pendle,E01025206,E07000122,529.484535217285,13.2681802318587,77.2994128566358
Pendle,E01025207,E07000122,705.633995056152,5.77035243122,100
Pendle,E01025208,E07000122,688.019058227539,10.199698776723,100
Pendle,E01025209,E07000122,718.068099975586,18.4483408559461,0
Pendle,E01025210,E07000122,832.047149658203,20.2047693945492,0
Pendle,E01025211,E07000122,686.982879638672,17.0115388280915,0
Pendle,E01025212,E07000122,546.063316345215,13.0859202699514,100
Pendle,E01025213,E07000122,419.650184631348,12.2811605224144,84.6913579932685
Pendle,E01025214,E07000122,552.280364990234,15.5563789973837,72.0450289253159
Pendle,E01025215,E07000122,517.05046081543,6.68859728060864,100
Pendle,E01025216,E07000122,739.827735900879,18.040168516381,0
Pendle,E01025217,E07000122,657.970039367676,14.5632441637765,54.3307093553124
Pendle,E01025218,E07000122,528.448371887207,14.3961570996924,68.6274518862651
Pendle,E01025219,E07000122,556.425048828125,15.2829794500346,19.3668521076364
Pendle,E01025220,E07000122,678.693511962891,11.4394962241614,100
Pendle,E01025221,E07000122,539.846298217773,13.8665836087758,50.4798460639502
Pendle,E01025222,E07000122,638.282745361328,17.5413308248262,18.8311683499441
Pendle,E01025223,E07000122,643.46361541748,10.4066504551951,100
Pendle,E01025224,E07000122,795.78108215332,12.5940886037192,100
Pendle,E01025225,E07000122,676.621154785156,13.8397702073347,73.0474727896443
Pendle,E01025226,E07000122,812.359878540039,13.9540435771621,77.4234709234805
Pendle,E01025227,E07000122,1012.34130859375,5.33311157232694,100
Pendle,E01025228,E07000122,671.440299987793,16.7545987164467,25.1543209227745
Pendle,E01025229,E07000122,682.838180541992,9.50857331978856,100
Pendle,E01025230,E07000122,566.786773681641,5.42689212117294,100
Ribble Valley,E01025315,E07000124,596.216747283936,43.2434378861528,0
Ribble Valley,E01025316,E07000124,621.424461364746,11.8549910207595,86.4197531318911
Ribble Valley,E01025317,E07000124,530.457553863525,8.05454532331621,88.2231404676373
Ribble Valley,E01025318,E07000124,497.577972412109,9.18085903299372,100
Ribble Valley,E01025319,E07000124,877.885318756104,16.5977403292582,30.3370787444508
Ribble Valley,E01025320,E07000124,587.448867797852,44.3146641699092,27.0522396540237
Ribble Valley,E01025321,E07000124,619.232475280762,17.5788494399657,41.9469033570397
Ribble Valley,E01025322,E07000124,596.216770172119,30.4447425007593,0
Ribble Valley,E01025323,E07000124,523.881645202637,21.0325944307955,26.5690368982767
Ribble Valley,E01025324,E07000124,649.92008972168,11.5271333900253,73.8617204831677
Ribble Valley,E01025325,E07000124,807.7421875,4.44549524268364,100
Ribble Valley,E01025326,E07000124,689.375625610352,11.7603971816555,81.0810820382364
Ribble Valley,E01025327,E07000124,592.928802490234,11.5440109778158,82.6247687037958
Ribble Valley,E01025328,E07000124,551.281295776367,7.86644140800718,100
Ribble Valley,E01025329,E07000124,672.935844421387,13.8855212275425,59.7719861083711
Ribble Valley,E01025330,E07000124,660.879974365234,11.9736648190875,81.0945274723093
Ribble Valley,E01025331,E07000124,617.040504455566,48.0174783362912,0
Ribble Valley,E01025332,E07000124,471.274291992188,17.1745350418651,0
Ribble Valley,E01025333,E07000124,587.448860168457,17.8354110785113,0
Ribble Valley,E01025334,E07000124,746.366943359375,12.8302935927785,100
Ribble Valley,E01025335,E07000124,773.766616821289,11.3472663205134,100
Ribble Valley,E01025336,E07000124,535.937507629395,25.4420445923557,0
Ribble Valley,E01025337,E07000124,761.710754394531,19.2223740152489,0
Ribble Valley,E01025338,E07000124,792.398406982422,10.1115350674075,100
Ribble Valley,E01025339,E07000124,711.295379638672,16.3263944555501,42.2187972254866
Ribble Valley,E01025340,E07000124,667.455871582031,17.1912642787292,60.2627250254376
Ribble Valley,E01025341,E07000124,528.265579223633,18.7560576679624,0
Ribble Valley,E01025342,E07000124,731.023086547852,16.1743480399344,43.7781100651622
Ribble Valley,E01025343,E07000124,672.935836791992,17.0466618431359,0
Ribble Valley,E01025344,E07000124,683.895698547363,4.00927883302074,100
Ribble Valley,E01025345,E07000124,686.087669372559,9.63038356636854,77.1565483927648
Ribble Valley,E01025346,E07000124,714.583312988281,10.5604140228026,100
Ribble Valley,E01025347,E07000124,748.558929443359,10.587920968267,100
Ribble Valley,E01025348,E07000124,797.878295898438,17.7555355425458,47.8021984116505
Ribble Valley,E01025349,E07000124,628.000358581543,23.9419544182008,0
Ribble Valley,E01025350,E07000124,615.944522857666,8.58370114803094,100
Ribble Valley,E01025351,E07000124,1072.9709854126,11.822696609923,63.4320740441314
Ribble Valley,E01025352,E07000124,607.176620483398,16.6370033515403,44.5848375224452
Ribble Valley,E01025353,E07000124,498.673950195313,12.1948569930335,100
Ribble Valley,E01025354,E07000124,626.904388427734,20.2635665324498,51.0489522574355
Rossendale,E01025355,E07000125,886.975738525391,7.9342893824745,100
Rossendale,E01025356,E07000125,662.317596435547,5.26105604549712,100
Rossendale,E01025357,E07000125,644.302543640137,14.4028450463054,41.2828946180394
Rossendale,E01025358,E07000125,999.304794311523,15.6170308543337,42.2057271596546
Rossendale,E01025359,E07000125,750.273361206055,11.2229097474224,100
Rossendale,E01025360,E07000125,973.871788024902,7.66865060834846,100
Rossendale,E01025361,E07000125,945.259674072266,11.2849214968448,100
Rossendale,E01025362,E07000125,871.080116271973,16.9197325043388,0
Rossendale,E01025363,E07000125,583.899200439453,8.8512522662413,100
Rossendale,E01025364,E07000125,569.06330871582,10.6827933160187,100
Rossendale,E01025365,E07000125,695.168579101563,14.6166466638979,57.1646325670289
Rossendale,E01025366,E07000125,629.466674804688,6.0061279736967,100
Rossendale,E01025367,E07000125,722.720970153809,18.513988215426,16.2756591383396
Rossendale,E01025368,E07000125,742.855392456055,12.8346504264303,81.8830242217679
Rossendale,E01025369,E07000125,587.078323364258,8.35063181864007,100
Rossendale,E01025370,E07000125,543.630264282227,14.1516763965161,74.4639378625743
Rossendale,E01025371,E07000125,686.690902709961,9.25842582293156,100
Rossendale,E01025373,E07000125,718.482131958008,8.18943942903021,100
Rossendale,E01025374,E07000125,666.556419372559,13.5430046326626,76.9475351432648
Rossendale,E01025375,E07000125,722.720993041992,11.6543695390605,100
Rossendale,E01025376,E07000125,1041.69313049316,12.3395827928039,59.8168880504467
Rossendale,E01025377,E07000125,587.078338623047,16.9171661302403,0
Rossendale,E01025378,E07000125,685.63117980957,16.0074803083655,18.701699900019
Rossendale,E01025379,E07000125,658.078765869141,13.6291951598812,78.5829295918994
Rossendale,E01025380,E07000125,617.809867858887,16.1242538949412,41.8524869385135
Rossendale,E01025381,E07000125,654.899642944336,12.2584145711231,78.3171533929459
Rossendale,E01025382,E07000125,845.647132873535,6.98385953648739,100
Rossendale,E01025383,E07000125,983.409194946289,11.8137502063518,100
Rossendale,E01025384,E07000125,564.824447631836,10.4494186915226,100
Rossendale,E01025385,E07000125,623.108390808105,10.6179591590578,100
Rossendale,E01025387,E07000125,530.913780212402,12.4851098528694,100
Rossendale,E01025388,E07000125,696.228248596191,13.9138202332257,63.622527340084
Rossendale,E01025389,E07000125,580.720077514648,15.7555839870131,71.8978111108154
Rossendale,E01025390,E07000125,547.869110107422,14.9687998969369,47.5822047812083
Rossendale,E01025391,E07000125,699.40739440918,13.7146057656332,61.8181835238542
Rossendale,E01025392,E07000125,607.212768554688,6.22904006232713,100
Rossendale,E01025393,E07000125,647.48168182373,19.8189850340692,0
Rossendale,E01025394,E07000125,706.825340270996,14.0328336714687,52.1739136066377
Rossendale,E01025395,E07000125,754.512229919434,16.0888484096251,32.3033713176647
Rossendale,E01025396,E07000125,699.40739440918,7.18777262538632,100
Rossendale,E01025397,E07000125,690.929718017578,5.33414115003732,100
Rossendale,E01025398,E07000125,590.257446289063,5.90086167673601,100
South Ribble,E01025399,E07000126,638.898475646973,6.94923940015234,100
South Ribble,E01025400,E07000126,739.178657531738,12.3309510951946,80.5594400614126
South Ribble,E01025401,E07000126,673.014427185059,12.696728334413,79.7235014787502
South Ribble,E01025402,E07000126,625.458869934082,8.17193411922829,100
South Ribble,E01025403,E07000126,812.579635620117,13.7737916126387,69.592874751853
South Ribble,E01025404,E07000126,569.632804870605,9.51453733377313,100
South Ribble,E01025405,E07000126,578.937149047852,10.3203211443483,100
South Ribble,E01025406,E07000126,566.531341552734,8.0799634128441,100
South Ribble,E01025407,E07000126,891.149688720703,4.77425747122405,100
South Ribble,E01025408,E07000126,673.014442443848,7.52975413326321,100
South Ribble,E01025409,E07000126,597.545837402344,9.59743928626419,100
South Ribble,E01025410,E07000126,529.313934326172,14.0754686200576,55.4687495946135
South Ribble,E01025411,E07000126,907.690734863281,12.839009252585,56.8337126355898
South Ribble,E01025412,E07000126,698.859825134277,11.7376924951527,68.7869826247991
South Ribble,E01025413,E07000126,796.03857421875,17.767597296969,14.9350649226179
South Ribble,E01025414,E07000126,702.995109558105,16.8309990902867,0
South Ribble,E01025415,E07000126,874.608612060547,13.8774231337222,71.8676130767896
South Ribble,E01025416,E07000126,630.627944946289,11.6474098768057,62.2950810152321
South Ribble,E01025417,E07000126,643.033760070801,12.2723312291767,100
South Ribble,E01025418,E07000126,631.661781311035,10.2220622532914,100
South Ribble,E01025419,E07000126,687.487869262695,8.41726314761873,100
South Ribble,E01025420,E07000126,1092.7438659668,13.6427148492148,33.8694424287789
South Ribble,E01025421,E07000126,942.840515136719,11.0723682381712,71.162281674205
South Ribble,E01025422,E07000126,660.60863494873,5.14528968287999,100
South Ribble,E01025423,E07000126,624.425071716309,11.1436094250988,100
South Ribble,E01025424,E07000126,522.077270507813,11.8021584796234,100
South Ribble,E01025425,E07000126,549.990287780762,8.73028196928517,100
South Ribble,E01025426,E07000126,518.975814819336,6.26563741415609,100
South Ribble,E01025427,E07000126,766.057884216309,8.03180834979618,100
South Ribble,E01025428,E07000126,651.304290771484,10.951904876791,79.999999062878
South Ribble,E01025429,E07000126,637.86466217041,8.07717985389474,100
South Ribble,E01025430,E07000126,822.917785644531,7.32178395581149,100
South Ribble,E01025431,E07000126,798.106216430664,4.54533684050741,100
South Ribble,E01025433,E07000126,778.463684082031,9.62026579910388,100
South Ribble,E01025434,E07000126,854.966110229492,11.4387180186507,85.731560062072
South Ribble,E01025435,E07000126,696.792205810547,6.42635008103345,100
South Ribble,E01025436,E07000126,942.840484619141,16.8744081000193,31.9078943428931
South Ribble,E01025437,E07000126,807.410530090332,13.3895388340856,92.4455824279325
South Ribble,E01025438,E07000126,540.685943603516,9.6645697605652,100
South Ribble,E01025439,E07000126,598.579650878906,9.42385148779289,100
South Ribble,E01025440,E07000126,623.391250610352,10.5953069449709,83.2504144150927
South Ribble,E01025441,E07000126,684.386405944824,5.25879162605852,100
South Ribble,E01025442,E07000126,537.584495544434,9.09384601598502,100
South Ribble,E01025443,E07000126,623.391227722168,12.5767162377473,83.7479273278318
South Ribble,E01025444,E07000126,577.903335571289,7.06370294487908,100
South Ribble,E01025445,E07000126,554.125549316406,10.5861566726686,100
South Ribble,E01025446,E07000126,685.420211791992,6.4039518372709,100
South Ribble,E01025447,E07000126,551.024108886719,7.24166983055668,100
South Ribble,E01025448,E07000126,723.671432495117,11.9321570861037,100
South Ribble,E01025449,E07000126,439.371932983398,12.4357175578002,100
South Ribble,E01025450,E07000126,429.03377532959,14.9090842993114,70.3614456760076
South Ribble,E01025451,E07000126,757.787368774414,13.7726875965405,63.7107780616033
South Ribble,E01025452,E07000126,762.956447601318,11.0972765040968,93.6314363597551
South Ribble,E01025453,E07000126,692.656951904297,13.8683881848275,69.9999995594128
South Ribble,E01025454,E07000126,523.111068725586,7.01110669024991,100
South Ribble,E01025455,E07000126,663.710098266602,10.5600779508509,85.0467291868238
South Ribble,E01025456,E07000126,487.961288452148,18.2264409455055,41.5254233313073
South Ribble,E01025457,E07000126,648.202835083008,7.16617232389993,100
South Ribble,E01025458,E07000126,696.792205810547,13.7403560052928,59.1988117632565
South Ribble,E01025459,E07000126,734.009605407715,8.03832406620318,100
South Ribble,E01025460,E07000126,953.178649902344,7.31570508968525,100
South Ribble,E01025461,E07000126,761.922645568848,11.2120216862661,82.7679780227098
South Ribble,E01025462,E07000126,729.87434387207,9.32032589988232,73.229463020805
South Ribble,E01025463,E07000126,593.410568237305,12.4009408692709,81.0104537814651
South Ribble,E01025464,E07000126,518.975807189941,15.2306775693004,46.4143415664512
South Ribble,E01025465,E07000126,520.009613037109,9.26111326034284,100
South Ribble,E01025466,E07000126,639.932312011719,6.74487877730754,100
South Ribble,E01025467,E07000126,903.555465698242,11.4890731395182,84.668192204222
West Lancashire,E01025468,E07000127,611.402137756348,12.537613667905,83.6974796669048
West Lancashire,E01025469,E07000127,781.978187561035,9.12926417576141,100
West Lancashire,E01025470,E07000127,556.941101074219,10.0915310719005,100
West Lancashire,E01025471,E07000127,589.8232421875,11.3582926602279,78.2229985438235
West Lancashire,E01025472,E07000127,557.968658447266,12.0520813567614,73.8489864942287
West Lancashire,E01025473,E07000127,623.732940673828,8.97194403521289,78.0889612099842
West Lancashire,E01025474,E07000127,470.625495910645,22.9503054663998,0
West Lancashire,E01025475,E07000127,622.705360412598,13.9211715421731,57.5907589040559
West Lancashire,E01025476,E07000127,562.078926086426,16.7342598334504,28.5191949176256
West Lancashire,E01025477,E07000127,491.176826477051,21.3988069656509,0
West Lancashire,E01025478,E07000127,491.176834106445,14.4862341428049,75.1046023479824
West Lancashire,E01025479,E07000127,860.073230743408,22.6641102541096,33.5722808524042
West Lancashire,E01025480,E07000127,516.866004943848,13.7792642062178,78.5288281587782
West Lancashire,E01025481,E07000127,657.642616271973,15.8900623254568,17.499999680969
West Lancashire,E01025482,E07000127,593.933517456055,7.50603814957447,100
West Lancashire,E01025483,E07000127,984.408805847168,10.7229435296219,100
West Lancashire,E01025484,E07000127,812.805179595947,11.4817571797,74.083438583749
West Lancashire,E01025485,E07000127,721.351768493652,9.21507114896494,100
West Lancashire,E01025486,E07000127,672.028564453125,14.542140992758,38.9908259067967
West Lancashire,E01025487,E07000127,641.201568603516,10.6798400110918,100
West Lancashire,E01025488,E07000127,763.481994628906,6.9602557885865,100
West Lancashire,E01025489,E07000127,518.921142578125,13.0017822938575,74.2574250729593
West Lancashire,E01025490,E07000127,508.645454406738,4.83907080183029,100
West Lancashire,E01025491,E07000127,590.850791931152,14.1358435530695,60.3478268392533
West Lancashire,E01025492,E07000127,516.865989685059,14.5076143453764,55.268388954797
West Lancashire,E01025493,E07000127,678.193962097168,7.14593938291491,100
West Lancashire,E01025494,E07000127,694.635025024414,7.96344663057417,100
West Lancashire,E01025495,E07000127,890.900245666504,15.766724171661,51.6724344981892
West Lancashire,E01025496,E07000127,494.25952911377,21.0671730281384,0
West Lancashire,E01025497,E07000127,578.520011901855,16.6831615355991,0
West Lancashire,E01025498,E07000127,534.334648132324,15.3209229239,51.3461538543913
West Lancashire,E01025499,E07000127,612.4296875,12.6914261952535,79.0268468917031
West Lancashire,E01025500,E07000127,682.304214477539,9.48146098492028,100
West Lancashire,E01025501,E07000127,506.590354919434,14.425395458763,51.5212972518852
West Lancashire,E01025502,E07000127,656.615081787109,15.8634748928836,39.749609394662
West Lancashire,E01025503,E07000127,512.755737304688,7.84084155279882,100
West Lancashire,E01025504,E07000127,485.011436462402,5.00044488925177,100
West Lancashire,E01025505,E07000127,649.422088623047,8.77185117312646,100
West Lancashire,E01025506,E07000127,865.211090087891,18.2016978810585,69.2399047702927
West Lancashire,E01025507,E07000127,696.690155029297,19.9636287027867,0
West Lancashire,E01025508,E07000127,632.981018066406,23.0896911811453,0
West Lancashire,E01025509,E07000127,568.244331359863,17.6256605550096,0
West Lancashire,E01025510,E07000127,528.169235229492,15.949144035298,70.8171199256118
West Lancashire,E01025511,E07000127,481.928733825684,14.119851132651,26.652450253464
West Lancashire,E01025512,E07000127,578.520004272461,7.60575482283364,100
West Lancashire,E01025513,E07000127,844.659744262695,17.0222265104322,36.0097324172373
West Lancashire,E01025514,E07000127,992.629341125488,18.6412322044667,13.0434778932761
West Lancashire,E01025515,E07000127,698.74528503418,20.3286615457789,20.735293632728
West Lancashire,E01025516,E07000127,648.394523620605,11.6636608088475,100
West Lancashire,E01025517,E07000127,611.402137756348,12.7218993404524,100
West Lancashire,E01025518,E07000127,646.339408874512,6.58049281961858,100
West Lancashire,E01025519,E07000127,518.92113494873,11.4732077078324,100
West Lancashire,E01025520,E07000127,536.389770507813,15.4526246724557,49.61685883701
West Lancashire,E01025521,E07000127,677.166389465332,20.6452048040142,0
West Lancashire,E01025522,E07000127,520.976257324219,16.8155823936915,23.4714009143975
West Lancashire,E01025523,E07000127,703.883140563965,14.6669341328193,57.3722630300612
West Lancashire,E01025524,E07000127,766.56468963623,15.7720773542043,35.7908835324454
West Lancashire,E01025525,E07000127,646.339408874512,14.8251192249543,42.1303663034617
West Lancashire,E01025526,E07000127,795.336547851563,4.79379833052589,100
West Lancashire,E01025527,E07000127,638.118865966797,7.33199695531237,100
West Lancashire,E01025528,E07000127,703.883117675781,11.1416206426446,79.416058865697
West Lancashire,E01025529,E07000127,728.544715881348,12.2226232763981,68.4062056712652
West Lancashire,E01025530,E07000127,637.091293334961,12.7261130760068,81.2903217694114
West Lancashire,E01025531,E07000127,501.452507019043,17.9765569830918,24.5901634355872
West Lancashire,E01025532,E07000127,616.539962768555,9.18371671793412,100
West Lancashire,E01025533,E07000127,728.544715881348,6.04078982328123,100
West Lancashire,E01025534,E07000127,704.910690307617,7.97988324998945,100
West Lancashire,E01025535,E07000127,598.043762207031,12.554450036159,60.3092788897395
West Lancashire,E01025536,E07000127,663.808036804199,9.41741491830576,100
West Lancashire,E01025537,E07000127,701.827995300293,16.9174668968423,59.5900441307756
West Lancashire,E01025538,E07000127,678.193962097168,19.8787426192525,0
West Lancashire,E01025539,E07000127,575.437286376953,19.5538925108375,0
