LSOA_Code,LSOA Name,LADNM,stops_count,avg_departures_per_hour,median_departures_per_hour,pct_stops_lt1_per_hour,BusFreqBand,BusFreq_norm,BusFreqScore,LA_Name,LA_Code
E01024923,Chorley 011A,Chorley,12,2,2,0,Moderate,0.9371428571428572,2,Chorley,E07000118
E01024924,Chorley 011B,Chorley,2,3.8333333333333335,3.8333333333333335,0,Moderate,0.8742857142857143,3.8333333333333335,Chorley,E07000118
E01024925,Chorley 009A,Chorley,2,0.9166666666666669,0.9166666666666669,50,Desert,0.9742857142857144,0.9166666666666669,Chorley,E07000118
E01024926,Chorley 009B,Chorley,2,1,1,0,Low,0.9714285714285714,1,Chorley,E07000118
E01024927,Chorley 009C,Chorley,5,0.9666666666666666,1,20,Low,0.9714285714285714,1,Chorley,E07000118
E01024928,Chorley 009D,Chorley,3,1,1,0,Low,0.9714285714285714,1,Chorley,E07000118
E01024929,Chorley 006A,Chorley,1,1,1,0,Low,0.9714285714285714,1,Chorley,E07000118
E01024930,Chorley 006B,Chorley,2,1,1,0,Low,0.9714285714285714,1,Chorley,E07000118
E01024931,Chorley 006C,Chorley,2,7.833333333333333,7.833333333333333,0,High,0.7371428571428572,7.833333333333333,Chorley,E07000118
E01024932,Chorley 006D,Chorley,6,1,1,0,Low,0.9714285714285714,1,Chorley,E07000118
E01024933,Chorley 006E,Chorley,7,7.738095238095238,7.833333333333333,0,High,0.7371428571428572,7.833333333333333,Chorley,E07000118
E01024934,Chorley 008C,Chorley,5,1.4666666666666666,1.1666666666666667,20,Low,0.9657142857142856,1.1666666666666667,Chorley,E07000118
E01024935,Chorley 008D,Chorley,5,1.6666666666666663,1,0,Low,0.9714285714285714,1,Chorley,E07000118
E01024936,Chorley 010A,Chorley,9,2.111111111111111,1,0,Low,0.9714285714285714,1,Chorley,E07000118
E01024937,Chorley 006F,Chorley,8,6.375,7.833333333333333,0,High,0.7371428571428572,7.833333333333333,Chorley,E07000118
E01024939,Chorley 010C,Chorley,8,6.8125,6.833333333333333,0,High,0.7714285714285715,6.833333333333333,Chorley,E07000118
E01024940,Chorley 010D,Chorley,25,4.3533333333333335,3.8333333333333335,0,Moderate,0.8742857142857143,3.8333333333333335,Chorley,E07000118
E01024941,Chorley 010E,Chorley,2,2.3333333333333335,2.3333333333333335,50,Moderate,0.9257142857142858,2.3333333333333335,Chorley,E07000118
E01024942,Chorley 012A,Chorley,6,2.388888888888889,2.416666666666667,16.666666666666664,Moderate,0.9228571428571428,2.416666666666667,Chorley,E07000118
E01024855,Burnley 007A,Burnley,12,1.75,2,0,Moderate,0.9371428571428572,2,Burnley,E07000117
E01024856,Burnley 003A,Burnley,2,2.6666666666666665,2.6666666666666665,0,Moderate,0.9142857142857144,2.6666666666666665,Burnley,E07000117
E01024857,Burnley 007B,Burnley,7,6.309523809523809,9.5,0,High,0.68,9.5,Burnley,E07000117
E01024858,Burnley 007C,Burnley,6,4.666666666666667,4.416666666666666,0,Good,0.8542857142857143,4.416666666666666,Burnley,E07000117
E01024859,Burnley 001A,Burnley,5,3.6,3,0,Moderate,0.9028571428571428,3,Burnley,E07000117
E01024861,Burnley 001B,Burnley,5,2.6666666666666665,1.8333333333333333,0,Low,0.942857143,1.8333333333333333,Burnley,E07000117
E01024862,Burnley 001C,Burnley,3,3,3,0,Moderate,0.9028571428571428,3,Burnley,E07000117
E01024863,Burnley 008A,Burnley,4,1.5,1.5,0,Low,0.9542857142857144,1.5,Burnley,E07000117
E01024864,Burnley 007D,Burnley,7,1.4047619047619049,1,0,Low,0.9714285714285714,1,Burnley,E07000117
E01024865,Burnley 008B,Burnley,6,1,1,0,Low,0.9714285714285714,1,Burnley,E07000117
E01024866,Burnley 008C,Burnley,11,1.4545454545454546,1,0,Low,0.9714285714285714,1,Burnley,E07000117
E01024867,Burnley 008D,Burnley,6,1.3333333333333333,1,0,Low,0.9714285714285714,1,Burnley,E07000117
E01024868,Burnley 009B,Burnley,4,1.25,1,0,Low,0.9714285714285714,1,Burnley,E07000117
E01024869,Burnley 009C,Burnley,13,1.2307692307692308,1,0,Low,0.9714285714285714,1,Burnley,E07000117
E01024870,Burnley 009D,Burnley,42,1.0753968253968254,1,0,Low,0.9714285714285714,1,Burnley,E07000117
E01024871,Burnley 014D,Burnley,8,3.3125,3,0,Moderate,0.9028571428571428,3,Burnley,E07000117
E01024872,Burnley 010A,Burnley,4,2.875,2.8333333333333335,0,Moderate,0.9085714285714288,2.8333333333333335,Burnley,E07000117
E01024873,Burnley 014E,Burnley,5,2.9,2.8333333333333335,0,Moderate,0.9085714285714288,2.8333333333333335,Burnley,E07000117
E01024874,Burnley 011A,Burnley,13,3.1794871794871793,3.1666666666666665,0,Moderate,0.8971428571428571,3.1666666666666665,Burnley,E07000117
E01024875,Burnley 003B,Burnley,3,1,1,0,Low,0.9714285714285714,1,Burnley,E07000117
E01024876,Burnley 003C,Burnley,7,5.952380952380952,9.166666666666666,14.285714285714285,High,0.6914285714285714,9.166666666666666,Burnley,E07000117
E01024877,Burnley 003D,Burnley,26,5.762820512820512,4,7.6923076923076925,Good,0.8685714285714285,4,Burnley,E07000117
E01024878,Burnley 003E,Burnley,4,1,1,0,Low,0.9714285714285714,1,Burnley,E07000117
E01024879,Burnley 005A,Burnley,13,3.692307692307693,1.3333333333333333,7.6923076923076925,Low,0.96,1.3333333333333333,Burnley,E07000117
E01024880,Burnley 005B,Burnley,8,4.020833333333333,3.9166666666666665,0,Moderate,0.8714285714285714,3.9166666666666665,Burnley,E07000117
E01024881,Burnley 006A,Burnley,4,6.791666666666667,6.833333333333334,0,High,0.7714285714285715,6.833333333333334,Burnley,E07000117
E01024882,Burnley 006B,Burnley,6,1.3888888888888886,1.3333333333333333,0,Low,0.96,1.3333333333333333,Burnley,E07000117
E01024883,Burnley 004A,Burnley,8,1.375,0.5,62.5,Desert,0.9885714285714288,0.5,Burnley,E07000117
E01024884,Burnley 004B,Burnley,3,7.388888888888888,7.333333333333333,0,High,0.7542857142857143,7.333333333333333,Burnley,E07000117
E01024885,Burnley 004C,Burnley,9,3.740740740740741,2.6666666666666665,11.11111111111111,Moderate,0.9142857142857144,2.6666666666666665,Burnley,E07000117
E01024886,Burnley 004D,Burnley,2,7,7,0,High,0.7657142857142857,7,Burnley,E07000117
E01024887,Burnley 011B,Burnley,12,2.236111111111111,2.5,8.333333333333332,Moderate,0.92,2.5,Burnley,E07000117
E01024888,Burnley 011C,Burnley,12,2.1666666666666665,2.1666666666666665,0,Moderate,0.9314285714285714,2.1666666666666665,Burnley,E07000117
E01024889,Burnley 004E,Burnley,16,2.0208333333333335,2,6.25,Moderate,0.9371428571428572,2,Burnley,E07000117
E01024890,Burnley 004F,Burnley,9,1.1111111111111112,0.6666666666666666,66.66666666666666,Desert,0.9828571428571428,0.6666666666666666,Burnley,E07000117
E01024891,Burnley 001D,Burnley,6,1.7222222222222223,1.6666666666666667,0,Low,0.9485714285714286,1.6666666666666667,Burnley,E07000117
E01024892,Burnley 001E,Burnley,3,5.444444444444444,5.833333333333333,0,Good,0.8057142857142858,5.833333333333333,Burnley,E07000117
E01024893,Burnley 002A,Burnley,9,2.4444444444444446,1.8333333333333333,0,Low,0.942857143,1.8333333333333333,Burnley,E07000117
E01024894,Burnley 001F,Burnley,8,1.8958333333333333,1.8333333333333333,0,Low,0.942857143,1.8333333333333333,Burnley,E07000117
E01024895,Burnley 003F,Burnley,5,4.066666666666666,3.5,0,Moderate,0.8857142857142858,3.5,Burnley,E07000117
E01024896,Burnley 002B,Burnley,5,1.6,2,0,Moderate,0.9371428571428572,2,Burnley,E07000117
E01024897,Burnley 002C,Burnley,9,3.592592592592593,1.8333333333333333,0,Low,0.942857143,1.8333333333333333,Burnley,E07000117
E01024898,Burnley 002D,Burnley,5,6.133333333333334,6.166666666666667,0,High,0.7942857142857143,6.166666666666667,Burnley,E07000117
E01024899,Burnley 010B,Burnley,6,2.972222222222222,3,0,Moderate,0.9028571428571428,3,Burnley,E07000117
E01024900,Burnley 010C,Burnley,11,2.924242424242424,3,0,Moderate,0.9028571428571428,3,Burnley,E07000117
E01024901,Burnley 011D,Burnley,7,0.9761904761904764,1,14.285714285714285,Low,0.9714285714285714,1,Burnley,E07000117
E01024902,Burnley 006C,Burnley,7,3.261904761904762,3,14.285714285714285,Moderate,0.9028571428571428,3,Burnley,E07000117
E01024903,Burnley 014F,Burnley,5,2,2,0,Moderate,0.9371428571428572,2,Burnley,E07000117
E01024904,Burnley 014A,Burnley,17,1.5294117647058822,2,0,Moderate,0.9371428571428572,2,Burnley,E07000117
E01024943,Chorley 012B,Chorley,4,4.291666666666667,4.25,0,Good,0.86,4.25,Chorley,E07000118
E01024944,Chorley 012C,Chorley,2,1.4166666666666667,1.4166666666666667,50,Low,0.9571428571428572,1.4166666666666667,Chorley,E07000118
E01024945,Chorley 012D,Chorley,4,2.375,2.416666666666667,25,Moderate,0.9228571428571428,2.416666666666667,Chorley,E07000118
E01024946,Chorley 003A,Chorley,3,4.888888888888888,5.833333333333333,0,Good,0.8057142857142858,5.833333333333333,Chorley,E07000118
E01024947,Chorley 003B,Chorley,8,2.8125,1,0,Low,0.9714285714285714,1,Chorley,E07000118
E01024948,Chorley 004A,Chorley,9,3.148148148148148,1,0,Low,0.9714285714285714,1,Chorley,E07000118
E01024949,Chorley 004B,Chorley,10,2.933333333333333,1,0,Low,0.9714285714285714,1,Chorley,E07000118
E01024950,Chorley 004C,Chorley,9,4.7407407407407405,6,0,High,0.8,6,Chorley,E07000118
E01024951,Chorley 001A,Chorley,3,6.888888888888888,6,0,High,0.8,6,Chorley,E07000118
E01024952,Chorley 001B,Chorley,5,3.066666666666667,2.8333333333333335,0,Moderate,0.9085714285714288,2.8333333333333335,Chorley,E07000118
E01024953,Chorley 001C,Chorley,6,4.972222222222222,4,0,Good,0.8685714285714285,4,Chorley,E07000118
E01024954,Chorley 001D,Chorley,10,5.95,6.416666666666666,0,High,0.7857142857142857,6.416666666666666,Chorley,E07000118
E01024955,Chorley 003C,Chorley,14,4.190476190476191,3,0,Moderate,0.9028571428571428,3,Chorley,E07000118
E01024956,Chorley 003D,Chorley,8,2,2,0,Moderate,0.9371428571428572,2,Chorley,E07000118
E01024957,Chorley 003E,Chorley,11,1.7575757575757576,1.8333333333333333,0,Low,0.942857143,1.8333333333333333,Chorley,E07000118
E01024959,Chorley 013B,Chorley,4,1.9166666666666667,1.9166666666666667,0,Low,0.94,1.9166666666666667,Chorley,E07000118
E01024960,Chorley 013C,Chorley,5,3.2,2.8333333333333335,0,Moderate,0.9085714285714288,2.8333333333333335,Chorley,E07000118
E01024961,Chorley 013D,Chorley,4,1.4583333333333337,1,25,Low,0.9714285714285714,1,Chorley,E07000118
E01024962,Chorley 013E,Chorley,3,0.888888889,0.8333333333333334,66.66666666666666,Desert,0.9771428571428572,0.8333333333333334,Chorley,E07000118
E01024963,Chorley 011C,Chorley,5,1.8,1.6666666666666667,0,Low,0.9485714285714286,1.6666666666666667,Chorley,E07000118
E01024965,Chorley 011D,Chorley,9,1.851851851851852,2,0,Moderate,0.9371428571428572,2,Chorley,E07000118
E01024966,Chorley 011E,Chorley,6,1.9444444444444449,2,0,Moderate,0.9371428571428572,2,Chorley,E07000118
E01024968,Chorley 005B,Chorley,6,1.9444444444444444,2,0,Moderate,0.9371428571428572,2,Chorley,E07000118
E01024970,Chorley 005D,Chorley,4,2,2,0,Moderate,0.9371428571428572,2,Chorley,E07000118
E01024971,Chorley 005E,Chorley,2,2,2,0,Moderate,0.9371428571428572,2,Chorley,E07000118
E01024972,Chorley 005F,Chorley,1,1,1,0,Low,0.9714285714285714,1,Chorley,E07000118
E01024973,Chorley 014E,Chorley,21,5.5,5.833333333333333,0,Good,0.8057142857142858,5.833333333333333,Chorley,E07000118
E01024974,Chorley 007B,Chorley,2,4.333333333333334,4.333333333333334,0,Good,0.8571428571428572,4.333333333333334,Chorley,E07000118
E01024975,Chorley 007C,Chorley,2,1.8333333333333337,1.8333333333333337,0,Low,0.942857143,1.8333333333333337,Chorley,E07000118
E01024977,Chorley 004D,Chorley,11,2.5454545454545454,2,0,Moderate,0.9371428571428572,2,Chorley,E07000118
E01024978,Chorley 002B,Chorley,12,2,2,0,Moderate,0.9371428571428572,2,Chorley,E07000118
E01024979,Chorley 002C,Chorley,8,1.9375,2,0,Moderate,0.9371428571428572,2,Chorley,E07000118
E01024980,Chorley 002D,Chorley,11,1.9393939393939392,2,0,Moderate,0.9371428571428572,2,Chorley,E07000118
E01024981,Fylde 008A,Fylde,14,5.928571428571429,2,0,Moderate,0.9371428571428572,2,Fylde,E07000119
E01024982,Fylde 008B,Fylde,5,9.2,10,0,High,0.6628571428571429,10,Fylde,E07000119
E01024983,Fylde 008C,Fylde,9,4.555555555555555,2,0,Moderate,0.9371428571428572,2,Fylde,E07000119
E01024984,Fylde 006A,Fylde,11,11.272727272727272,14.666666666666666,0,High,0.5028571428571429,14.666666666666666,Fylde,E07000119
E01024985,Fylde 006B,Fylde,5,2.8,2,0,Moderate,0.9371428571428572,2,Fylde,E07000119
E01024986,Fylde 006C,Fylde,15,6.111111111111112,4,0,Good,0.8685714285714285,4,Fylde,E07000119
E01024987,Fylde 006D,Fylde,7,10.69047619047619,11,0,High,0.6285714285714286,11,Fylde,E07000119
E01024988,Fylde 006E,Fylde,6,7.333333333333333,8,0,High,0.7314285714285714,8,Fylde,E07000119
E01024989,Fylde 006F,Fylde,3,8,11,0,High,0.6285714285714286,11,Fylde,E07000119
E01024990,Fylde 009A,Fylde,11,9.954545454545457,8,0,High,0.7314285714285714,8,Fylde,E07000119
E01024991,Fylde 009B,Fylde,7,15.428571428571429,17.666666666666668,0,High,0.3999999999999999,17.666666666666668,Fylde,E07000119
E01024992,Fylde 009C,Fylde,6,2,2,0,Moderate,0.9371428571428572,2,Fylde,E07000119
E01024993,Fylde 001A,Fylde,17,3.7058823529411766,3,0,Moderate,0.9028571428571428,3,Fylde,E07000119
E01024994,Fylde 008D,Fylde,6,10,10,0,High,0.6628571428571429,10,Fylde,E07000119
E01024995,Fylde 008E,Fylde,6,10,10,0,High,0.6628571428571429,10,Fylde,E07000119
E01024996,Fylde 006G,Fylde,3,10,10,0,High,0.6628571428571429,10,Fylde,E07000119
E01024997,Fylde 007A,Fylde,3,3.888888888888889,4.833333333333333,0,Good,0.8400000000000001,4.833333333333333,Fylde,E07000119
E01024998,Fylde 003A,Fylde,15,2.2777777777777777,2,0,Moderate,0.9371428571428572,2,Fylde,E07000119
E01025000,Fylde 007C,Fylde,6,4.916666666666667,4.916666666666666,0,Good,0.8371428571428571,4.916666666666666,Fylde,E07000119
E01025001,Fylde 005A,Fylde,8,2,2,0,Moderate,0.9371428571428572,2,Fylde,E07000119
E01025002,Fylde 005B,Fylde,6,7.333333333333333,9,0,High,0.6971428571428572,9,Fylde,E07000119
E01025003,Fylde 008F,Fylde,5,3.4,2,0,Moderate,0.9371428571428572,2,Fylde,E07000119
E01025004,Fylde 004A,Fylde,6,3.3333333333333335,4,0,Good,0.8685714285714285,4,Fylde,E07000119
E01025005,Fylde 005C,Fylde,7,2.5714285714285716,2,0,Moderate,0.9371428571428572,2,Fylde,E07000119
E01025006,Fylde 004B,Fylde,7,4,4,0,Good,0.8685714285714285,4,Fylde,E07000119
E01025007,Fylde 002A,Fylde,5,2.3666666666666667,2,0,Moderate,0.9371428571428572,2,Fylde,E07000119
E01025008,Fylde 002B,Fylde,2,3.916666666666667,3.916666666666667,0,Moderate,0.8714285714285714,3.916666666666667,Fylde,E07000119
E01025009,Fylde 002C,Fylde,4,7,7,0,High,0.7657142857142857,7,Fylde,E07000119
E01025010,Fylde 003B,Fylde,3,2.611111111111111,2,0,Moderate,0.9371428571428572,2,Fylde,E07000119
E01025011,Fylde 002D,Fylde,4,6,6,0,High,0.8,6,Fylde,E07000119
E01025012,Fylde 002E,Fylde,14,2.261904761904762,2,0,Moderate,0.9371428571428572,2,Fylde,E07000119
E01025013,Fylde 002F,Fylde,8,3.5,3,0,Moderate,0.9028571428571428,3,Fylde,E07000119
E01025014,Fylde 003C,Fylde,11,2.560606060606061,2,0,Moderate,0.9371428571428572,2,Fylde,E07000119
E01025015,Fylde 003D,Fylde,8,3.5625,3.75,0,Moderate,0.8771428571428572,3.75,Fylde,E07000119
E01025016,Fylde 005D,Fylde,2,9,9,0,High,0.6971428571428572,9,Fylde,E07000119
E01025017,Fylde 008G,Fylde,5,6.2,9,0,High,0.6971428571428572,9,Fylde,E07000119
E01025018,Fylde 005E,Fylde,2,2,2,0,Moderate,0.9371428571428572,2,Fylde,E07000119
E01025019,Fylde 002G,Fylde,9,3.2962962962962963,3.8333333333333335,0,Moderate,0.8742857142857143,3.8333333333333335,Fylde,E07000119
E01025020,Fylde 009D,Fylde,7,6.904761904761905,6.833333333333333,0,High,0.7714285714285715,6.833333333333333,Fylde,E07000119
E01025021,Fylde 009E,Fylde,6,4.916666666666667,4.916666666666666,0,Good,0.8371428571428571,4.916666666666666,Fylde,E07000119
E01025022,Fylde 009F,Fylde,7,6.571428571428571,4,0,Good,0.8685714285714285,4,Fylde,E07000119
E01025023,Fylde 004C,Fylde,2,4,4,0,Good,0.8685714285714285,4,Fylde,E07000119
E01025024,Fylde 004D,Fylde,15,11.97777777777778,14.833333333333334,0,High,0.4971428571428571,14.833333333333334,Fylde,E07000119
E01025025,Fylde 004E,Fylde,13,3.5384615384615383,4,0,Good,0.8685714285714285,4,Fylde,E07000119
E01025026,Fylde 001B,Fylde,22,2.515151515151515,2,0,Moderate,0.9371428571428572,2,Fylde,E07000119
E01025027,Fylde 001C,Fylde,18,3.2314814814814814,3.916666666666667,0,Moderate,0.8714285714285714,3.916666666666667,Fylde,E07000119
E01025028,Fylde 001D,Fylde,6,4.416666666666667,4.166666666666667,0,Good,0.8628571428571429,4.166666666666667,Fylde,E07000119
E01025029,Fylde 007D,Fylde,16,5.958333333333333,6.833333333333333,0,High,0.7714285714285715,6.833333333333333,Fylde,E07000119
E01025030,Fylde 007E,Fylde,6,4.472222222222222,5,0,Good,0.8342857142857143,5,Fylde,E07000119
E01025031,Fylde 001E,Fylde,19,2.570175438596491,2,0,Moderate,0.9371428571428572,2,Fylde,E07000119
E01025032,Hyndburn 002A,Hyndburn,6,4.083333333333333,4.25,0,Good,0.86,4.25,Hyndburn,E07000120
E01025033,Hyndburn 002B,Hyndburn,22,1.7196969696969695,2,13.636363636363637,Moderate,0.9371428571428572,2,Hyndburn,E07000120
E01025034,Hyndburn 002C,Hyndburn,13,2.705128205128205,2.1666666666666665,7.6923076923076925,Moderate,0.9314285714285714,2.1666666666666665,Hyndburn,E07000120
E01025035,Hyndburn 008A,Hyndburn,3,3.5,1.8333333333333333,0,Low,0.942857143,1.8333333333333333,Hyndburn,E07000120
E01025036,Hyndburn 008B,Hyndburn,19,3.4824561403508776,2,15.789473684210526,Moderate,0.9371428571428572,2,Hyndburn,E07000120
E01025037,Hyndburn 008C,Hyndburn,4,5.25,5.25,0,Good,0.8257142857142857,5.25,Hyndburn,E07000120
E01025038,Hyndburn 008D,Hyndburn,1,5,5,0,Good,0.8342857142857143,5,Hyndburn,E07000120
E01025039,Hyndburn 008E,Hyndburn,4,4.916666666666666,4.916666666666666,0,Good,0.8371428571428571,4.916666666666666,Hyndburn,E07000120
E01025040,Hyndburn 008F,Hyndburn,7,4.476190476190476,5,14.285714285714285,Good,0.8342857142857143,5,Hyndburn,E07000120
E01025041,Hyndburn 006A,Hyndburn,15,3.311111111111111,2.1666666666666665,0,Moderate,0.9314285714285714,2.1666666666666665,Hyndburn,E07000120
E01025042,Hyndburn 006B,Hyndburn,7,1.5,1.6666666666666667,14.285714285714285,Low,0.9485714285714286,1.6666666666666667,Hyndburn,E07000120
E01025044,Hyndburn 005A,Hyndburn,2,1.9166666666666663,1.9166666666666663,0,Low,0.94,1.9166666666666663,Hyndburn,E07000120
E01025045,Hyndburn 005B,Hyndburn,12,1.9583333333333333,2,0,Moderate,0.9371428571428572,2,Hyndburn,E07000120
E01025046,Hyndburn 005C,Hyndburn,13,2.782051282051282,2,7.6923076923076925,Moderate,0.9371428571428572,2,Hyndburn,E07000120
E01025048,Hyndburn 002D,Hyndburn,3,2.6666666666666665,3,0,Moderate,0.9028571428571428,3,Hyndburn,E07000120
E01025049,Hyndburn 002E,Hyndburn,5,2.6,2,0,Moderate,0.9371428571428572,2,Hyndburn,E07000120
E01025050,Hyndburn 002F,Hyndburn,6,3,2,0,Moderate,0.9371428571428572,2,Hyndburn,E07000120
E01025051,Hyndburn 004A,Hyndburn,7,2.261904761904762,2.3333333333333335,0,Moderate,0.9257142857142858,2.3333333333333335,Hyndburn,E07000120
E01025052,Hyndburn 004B,Hyndburn,7,1.8095238095238095,1.8333333333333333,14.285714285714285,Low,0.942857143,1.8333333333333333,Hyndburn,E07000120
E01025053,Hyndburn 002G,Hyndburn,15,2.2333333333333334,2.1666666666666665,0,Moderate,0.9314285714285714,2.1666666666666665,Hyndburn,E07000120
E01025054,Hyndburn 009A,Hyndburn,8,1.0208333333333333,0.9166666666666669,50,Desert,0.9742857142857144,0.9166666666666669,Hyndburn,E07000120
E01025055,Hyndburn 007A,Hyndburn,7,3.8095238095238098,1.6666666666666667,0,Low,0.9485714285714286,1.6666666666666667,Hyndburn,E07000120
E01025056,Hyndburn 009B,Hyndburn,6,1.8333333333333333,1.8333333333333333,0,Low,0.942857143,1.8333333333333333,Hyndburn,E07000120
E01025057,Hyndburn 004C,Hyndburn,5,2.1,1.8333333333333333,20,Low,0.942857143,1.8333333333333333,Hyndburn,E07000120
E01025058,Hyndburn 004D,Hyndburn,14,1.6071428571428572,1.6666666666666667,28.57142857142857,Low,0.9485714285714286,1.6666666666666667,Hyndburn,E07000120
E01025059,Hyndburn 004E,Hyndburn,6,2.3333333333333335,2.0833333333333335,0,Moderate,0.9342857142857144,2.0833333333333335,Hyndburn,E07000120
E01025060,Hyndburn 001A,Hyndburn,1,0.3333333333333333,0.3333333333333333,100,Desert,0.9942857142857144,0.3333333333333333,Hyndburn,E07000120
E01025061,Hyndburn 001B,Hyndburn,13,2.4871794871794872,3,23.076923076923077,Moderate,0.9028571428571428,3,Hyndburn,E07000120
E01025062,Hyndburn 001C,Hyndburn,3,2.2222222222222223,3,33.33333333333333,Moderate,0.9028571428571428,3,Hyndburn,E07000120
E01025063,Hyndburn 001D,Hyndburn,11,3.0454545454545454,3,0,Moderate,0.9028571428571428,3,Hyndburn,E07000120
E01025064,Hyndburn 001E,Hyndburn,1,3.1666666666666665,3.1666666666666665,0,Moderate,0.8971428571428571,3.1666666666666665,Hyndburn,E07000120
E01025065,Hyndburn 001F,Hyndburn,4,2.375,3.083333333333333,25,Moderate,0.9,3.083333333333333,Hyndburn,E07000120
E01025066,Hyndburn 001G,Hyndburn,7,3.119047619047619,3.1666666666666665,0,Moderate,0.8971428571428571,3.1666666666666665,Hyndburn,E07000120
E01025067,Hyndburn 004F,Hyndburn,6,2.111111111111111,2,0,Moderate,0.9371428571428572,2,Hyndburn,E07000120
E01025068,Hyndburn 004G,Hyndburn,5,1.8333333333333333,1.8333333333333333,40,Low,0.942857143,1.8333333333333333,Hyndburn,E07000120
E01025069,Hyndburn 004H,Hyndburn,3,1.8333333333333333,1.8333333333333333,0,Low,0.942857143,1.8333333333333333,Hyndburn,E07000120
E01025070,Hyndburn 003A,Hyndburn,3,3.277777777777778,3.3333333333333335,0,Moderate,0.8914285714285715,3.3333333333333335,Hyndburn,E07000120
E01025071,Hyndburn 003B,Hyndburn,2,2,2,0,Moderate,0.9371428571428572,2,Hyndburn,E07000120
E01025072,Hyndburn 003C,Hyndburn,4,2.083333333333333,2.083333333333333,0,Moderate,0.9342857142857144,2.083333333333333,Hyndburn,E07000120
E01025073,Hyndburn 003D,Hyndburn,1,5.166666666666667,5.166666666666667,0,Good,0.8285714285714285,5.166666666666667,Hyndburn,E07000120
E01025074,Hyndburn 003E,Hyndburn,13,5.115384615384615,5.166666666666667,0,Good,0.8285714285714285,5.166666666666667,Hyndburn,E07000120
E01025075,Hyndburn 007B,Hyndburn,7,3.928571428571429,2,0,Moderate,0.9371428571428572,2,Hyndburn,E07000120
E01025076,Hyndburn 007C,Hyndburn,6,2.888888888888889,1.8333333333333333,0,Low,0.942857143,1.8333333333333333,Hyndburn,E07000120
E01025077,Hyndburn 007D,Hyndburn,8,4.708333333333333,4,0,Good,0.8685714285714285,4,Hyndburn,E07000120
E01025078,Hyndburn 007E,Hyndburn,4,3.5833333333333335,3.5833333333333335,0,Moderate,0.8828571428571429,3.5833333333333335,Hyndburn,E07000120
E01025079,Hyndburn 009C,Hyndburn,5,3.6333333333333337,3,0,Moderate,0.9028571428571428,3,Hyndburn,E07000120
E01025080,Hyndburn 009D,Hyndburn,21,2.2936507936507935,2,0,Moderate,0.9371428571428572,2,Hyndburn,E07000120
E01025081,Hyndburn 005D,Hyndburn,14,2.880952380952381,3,0,Moderate,0.9028571428571428,3,Hyndburn,E07000120
E01025082,Hyndburn 006E,Hyndburn,11,1.8333333333333337,2,18.181818181818183,Moderate,0.9371428571428572,2,Hyndburn,E07000120
E01025083,Hyndburn 006F,Hyndburn,13,1.7051282051282053,2,15.384615384615383,Moderate,0.9371428571428572,2,Hyndburn,E07000120
E01025084,Hyndburn 006G,Hyndburn,9,1.5185185185185184,1.8333333333333333,33.33333333333333,Low,0.942857143,1.8333333333333333,Hyndburn,E07000120
E01025086,Lancaster 004B,Lancaster,5,2.466666666666667,2,0,Moderate,0.9371428571428572,2,Lancaster,E07000121
E01025087,Lancaster 004C,Lancaster,9,5.666666666666667,6.333333333333333,0,High,0.7885714285714286,6.333333333333333,Lancaster,E07000121
E01025089,Lancaster 003A,Lancaster,8,2.1041666666666665,2,0,Moderate,0.9371428571428572,2,Lancaster,E07000121
E01025090,Lancaster 003B,Lancaster,5,3.4333333333333336,3.5,0,Moderate,0.8857142857142858,3.5,Lancaster,E07000121
E01025091,Lancaster 013A,Lancaster,5,1.7,2,20,Moderate,0.9371428571428572,2,Lancaster,E07000121
E01025092,Lancaster 013B,Lancaster,8,1.1458333333333337,1.1666666666666667,12.5,Low,0.9657142857142856,1.1666666666666667,Lancaster,E07000121
E01025093,Lancaster 014A,Lancaster,26,4.935897435897436,4,3.8461538461538463,Good,0.8685714285714285,4,Lancaster,E07000121
E01025094,Lancaster 014B,Lancaster,6,1.25,1.25,50,Low,0.9628571428571427,1.25,Lancaster,E07000121
E01025095,Lancaster 013C,Lancaster,4,1.75,2,0,Moderate,0.9371428571428572,2,Lancaster,E07000121
E01025096,Lancaster 001B,Lancaster,6,4.361111111111112,3.5,0,Moderate,0.8857142857142858,3.5,Lancaster,E07000121
E01025097,Lancaster 001C,Lancaster,11,1.5303030303030305,1.3333333333333333,0,Low,0.96,1.3333333333333333,Lancaster,E07000121
E01025098,Lancaster 001D,Lancaster,12,2.236111111111111,1.8333333333333333,0,Low,0.942857143,1.8333333333333333,Lancaster,E07000121
E01025099,Lancaster 014C,Lancaster,9,2.9259259259259256,2.1666666666666665,0,Moderate,0.9314285714285714,2.1666666666666665,Lancaster,E07000121
E01025100,Lancaster 017A,Lancaster,5,2.033333333333333,2,0,Moderate,0.9371428571428572,2,Lancaster,E07000121
E01025101,Lancaster 017B,Lancaster,3,2.0555555555555554,2,0,Moderate,0.9371428571428572,2,Lancaster,E07000121
E01025103,Lancaster 017D,Lancaster,4,2,2,0,Moderate,0.9371428571428572,2,Lancaster,E07000121
E01025105,Lancaster 019A,Lancaster,20,7.533333333333333,6,0,High,0.8,6,Lancaster,E07000121
E01025106,Lancaster 019B,Lancaster,5,3.0666666666666664,3,0,Moderate,0.9028571428571428,3,Lancaster,E07000121
