LSOA_Code,LSOA Name,Health and Disability Decile,Barriers to Housing & Services Decile,IDAOPI Decile,LA_Name,Service_users_LSOA,GP_PT_walk_mins,GP_PT_15mins_perc,LA_Code,Total_Above 65,Household deprivation (6 categories) Code,Household deprivation (6 categories),Observation_x,Total_Disablities,Car or van availability (5 categories) Code,Car or van availability (5 categories),Observation_y
E01025403,South Ribble 004A E01025403,7.0,6.0,9.0,South Ribble,812.579635620117,13.7737916126387,69.592874751853,E07000126,24032.0,4.0,Household is deprived in three dimensions,1158.0,17.8,0.0,No cars or vans in household,6965.0
E01025404,South Ribble 007A E01025404,5.0,10.0,9.0,South Ribble,569.632804870605,9.51453733377313,100.0,E07000126,24032.0,4.0,Household is deprived in three dimensions,1158.0,17.8,0.0,No cars or vans in household,6965.0
E01025405,South Ribble 007B E01025405,2.0,10.0,4.0,South Ribble,578.937149047852,10.3203211443483,100.0,E07000126,24032.0,4.0,Household is deprived in three dimensions,1158.0,17.8,0.0,No cars or vans in household,6965.0
E01025406,South Ribble 007C E01025406,5.0,9.0,7.0,South Ribble,566.531341552734,8.0799634128441,100.0,E07000126,24032.0,4.0,Household is deprived in three dimensions,1158.0,17.8,0.0,No cars or vans in household,6965.0
E01025407,South Ribble 007D E01025407,3.0,10.0,3.0,South Ribble,891.149688720703,4.77425747122405,100.0,E07000126,24032.0,4.0,Household is deprived in three dimensions,1158.0,17.8,0.0,No cars or vans in household,6965.0
E01025408,South Ribble 003A E01025408,7.0,10.0,9.0,South Ribble,673.014442443848,7.52975413326321,100.0,E07000126,24032.0,4.0,Household is deprived in three dimensions,1158.0,17.8,0.0,No cars or vans in household,6965.0
E01025409,South Ribble 003B E01025409,4.0,10.0,8.0,South Ribble,597.545837402344,9.59743928626419,100.0,E07000126,24032.0,4.0,Household is deprived in three dimensions,1158.0,17.8,0.0,No cars or vans in household,6965.0
E01025410,South Ribble 003C E01025410,8.0,8.0,9.0,South Ribble,529.313934326172,14.0754686200576,55.4687495946135,E07000126,24032.0,4.0,Household is deprived in three dimensions,1158.0,17.8,0.0,No cars or vans in household,6965.0
E01025411,South Ribble 005A E01025411,6.0,8.0,8.0,South Ribble,907.690734863281,12.839009252585,56.8337126355898,E07000126,24032.0,4.0,Household is deprived in three dimensions,1158.0,17.8,0.0,No cars or vans in household,6965.0
E01025412,South Ribble 006A E01025412,3.0,9.0,4.0,South Ribble,698.859825134277,11.7376924951527,68.7869826247991,E07000126,24032.0,4.0,Household is deprived in three dimensions,1158.0,17.8,0.0,No cars or vans in household,6965.0
E01025413,South Ribble 002A E01025413,6.0,9.0,7.0,South Ribble,796.03857421875,17.767597296969,14.9350649226179,E07000126,24032.0,4.0,Household is deprived in three dimensions,1158.0,17.8,0.0,No cars or vans in household,6965.0
E01025414,South Ribble 002B E01025414,6.0,8.0,9.0,South Ribble,702.995109558105,16.8309990902867,0.0,E07000126,24032.0,4.0,Household is deprived in three dimensions,1158.0,17.8,0.0,No cars or vans in household,6965.0
E01025415,South Ribble 015A E01025415,4.0,9.0,6.0,South Ribble,874.608612060547,13.8774231337222,71.8676130767896,E07000126,24032.0,4.0,Household is deprived in three dimensions,1158.0,17.8,0.0,No cars or vans in household,6965.0
E01025416,South Ribble 014A E01025416,5.0,8.0,6.0,South Ribble,630.627944946289,11.6474098768057,62.2950810152321,E07000126,24032.0,4.0,Household is deprived in three dimensions,1158.0,17.8,0.0,No cars or vans in household,6965.0
E01025417,South Ribble 012A E01025417,6.0,9.0,7.0,South Ribble,643.033760070801,12.2723312291767,100.0,E07000126,24032.0,4.0,Household is deprived in three dimensions,1158.0,17.8,0.0,No cars or vans in household,6965.0
E01025418,South Ribble 012B E01025418,5.0,10.0,9.0,South Ribble,631.661781311035,10.2220622532914,100.0,E07000126,24032.0,4.0,Household is deprived in three dimensions,1158.0,17.8,0.0,No cars or vans in household,6965.0
E01025419,South Ribble 012C E01025419,4.0,8.0,6.0,South Ribble,687.487869262695,8.41726314761873,100.0,E07000126,24032.0,4.0,Household is deprived in three dimensions,1158.0,17.8,0.0,No cars or vans in household,6965.0
E01025420,South Ribble 012D E01025420,6.0,4.0,7.0,South Ribble,1092.7438659668,13.6427148492148,33.8694424287789,E07000126,24032.0,4.0,Household is deprived in three dimensions,1158.0,17.8,0.0,No cars or vans in household,6965.0
E01025421,South Ribble 013A E01025421,5.0,9.0,5.0,South Ribble,942.840515136719,11.0723682381712,71.162281674205,E07000126,24032.0,4.0,Household is deprived in three dimensions,1158.0,17.8,0.0,No cars or vans in household,6965.0
E01025422,South Ribble 013B E01025422,3.0,10.0,4.0,South Ribble,660.60863494873,5.14528968287999,100.0,E07000126,24032.0,4.0,Household is deprived in three dimensions,1158.0,17.8,0.0,No cars or vans in household,6965.0
E01025423,South Ribble 015B E01025423,1.0,9.0,1.0,South Ribble,624.425071716309,11.1436094250988,100.0,E07000126,24032.0,4.0,Household is deprived in three dimensions,1158.0,17.8,0.0,No cars or vans in household,6965.0
E01025424,South Ribble 001A E01025424,7.0,9.0,10.0,South Ribble,522.077270507813,11.8021584796234,100.0,E07000126,24032.0,4.0,Household is deprived in three dimensions,1158.0,17.8,0.0,No cars or vans in household,6965.0
E01025425,South Ribble 001B E01025425,4.0,10.0,9.0,South Ribble,549.990287780762,8.73028196928517,100.0,E07000126,24032.0,4.0,Household is deprived in three dimensions,1158.0,17.8,0.0,No cars or vans in household,6965.0
E01025426,South Ribble 001C E01025426,7.0,10.0,10.0,South Ribble,518.975814819336,6.26563741415609,100.0,E07000126,24032.0,4.0,Household is deprived in three dimensions,1158.0,17.8,0.0,No cars or vans in household,6965.0
E01025427,South Ribble 006B E01025427,3.0,9.0,4.0,South Ribble,766.057884216309,8.03180834979618,100.0,E07000126,24032.0,4.0,Household is deprived in three dimensions,1158.0,17.8,0.0,No cars or vans in household,6965.0
E01025428,South Ribble 006C E01025428,5.0,10.0,5.0,South Ribble,651.304290771484,10.951904876791,79.999999062878,E07000126,24032.0,4.0,Household is deprived in three dimensions,1158.0,17.8,0.0,No cars or vans in household,6965.0
E01025429,South Ribble 006D E01025429,2.0,10.0,2.0,South Ribble,637.86466217041,8.07717985389474,100.0,E07000126,24032.0,4.0,Household is deprived in three dimensions,1158.0,17.8,0.0,No cars or vans in household,6965.0
E01025430,South Ribble 016A E01025430,6.0,10.0,8.0,South Ribble,822.917785644531,7.32178395581149,100.0,E07000126,24032.0,4.0,Household is deprived in three dimensions,1158.0,17.8,0.0,No cars or vans in household,6965.0
E01025431,South Ribble 013C E01025431,4.0,10.0,6.0,South Ribble,798.106216430664,4.54533684050741,100.0,E07000126,24032.0,4.0,Household is deprived in three dimensions,1158.0,17.8,0.0,No cars or vans in household,6965.0
E01025433,South Ribble 013D E01025433,4.0,9.0,6.0,South Ribble,778.463684082031,9.62026579910388,100.0,E07000126,24032.0,4.0,Household is deprived in three dimensions,1158.0,17.8,0.0,No cars or vans in household,6965.0
E01025434,South Ribble 016C E01025434,8.0,5.0,10.0,South Ribble,854.966110229492,11.4387180186507,85.731560062072,E07000126,24032.0,4.0,Household is deprived in three dimensions,1158.0,17.8,0.0,No cars or vans in household,6965.0
E01025435,South Ribble 015C E01025435,5.0,10.0,6.0,South Ribble,696.792205810547,6.42635008103345,100.0,E07000126,24032.0,4.0,Household is deprived in three dimensions,1158.0,17.8,0.0,No cars or vans in household,6965.0
E01025436,South Ribble 011A E01025436,8.0,4.0,8.0,South Ribble,942.840484619141,16.8744081000193,31.9078943428931,E07000126,24032.0,4.0,Household is deprived in three dimensions,1158.0,17.8,0.0,No cars or vans in household,6965.0
E01025437,South Ribble 011B E01025437,7.0,10.0,7.0,South Ribble,807.410530090332,13.3895388340856,92.4455824279325,E07000126,24032.0,4.0,Household is deprived in three dimensions,1158.0,17.8,0.0,No cars or vans in household,6965.0
E01025438,South Ribble 011C E01025438,8.0,7.0,9.0,South Ribble,540.685943603516,9.6645697605652,100.0,E07000126,24032.0,4.0,Household is deprived in three dimensions,1158.0,17.8,0.0,No cars or vans in household,6965.0
E01025439,South Ribble 010A E01025439,7.0,9.0,9.0,South Ribble,598.579650878906,9.42385148779289,100.0,E07000126,24032.0,4.0,Household is deprived in three dimensions,1158.0,17.8,0.0,No cars or vans in household,6965.0
E01025440,South Ribble 011D E01025440,7.0,8.0,9.0,South Ribble,623.391250610352,10.5953069449709,83.2504144150927,E07000126,24032.0,4.0,Household is deprived in three dimensions,1158.0,17.8,0.0,No cars or vans in household,6965.0
E01025441,South Ribble 011E E01025441,7.0,10.0,8.0,South Ribble,684.386405944824,5.25879162605852,100.0,E07000126,24032.0,4.0,Household is deprived in three dimensions,1158.0,17.8,0.0,No cars or vans in household,6965.0
E01025442,South Ribble 009A E01025442,2.0,8.0,3.0,South Ribble,537.584495544434,9.09384601598502,100.0,E07000126,24032.0,4.0,Household is deprived in three dimensions,1158.0,17.8,0.0,No cars or vans in household,6965.0
E01025443,South Ribble 009B E01025443,5.0,6.0,8.0,South Ribble,623.391227722168,12.5767162377473,83.7479273278318,E07000126,24032.0,4.0,Household is deprived in three dimensions,1158.0,17.8,0.0,No cars or vans in household,6965.0
E01025444,South Ribble 009C E01025444,3.0,10.0,7.0,South Ribble,577.903335571289,7.06370294487908,100.0,E07000126,24032.0,4.0,Household is deprived in three dimensions,1158.0,17.8,0.0,No cars or vans in household,6965.0
E01025445,South Ribble 017A E01025445,1.0,8.0,3.0,South Ribble,554.125549316406,10.5861566726686,100.0,E07000126,24032.0,4.0,Household is deprived in three dimensions,1158.0,17.8,0.0,No cars or vans in household,6965.0
E01025446,South Ribble 015D E01025446,5.0,9.0,6.0,South Ribble,685.420211791992,6.4039518372709,100.0,E07000126,24032.0,4.0,Household is deprived in three dimensions,1158.0,17.8,0.0,No cars or vans in household,6965.0
E01025447,South Ribble 017B E01025447,1.0,6.0,1.0,South Ribble,551.024108886719,7.24166983055668,100.0,E07000126,24032.0,4.0,Household is deprived in three dimensions,1158.0,17.8,0.0,No cars or vans in household,6965.0
E01025448,South Ribble 005B E01025448,3.0,10.0,7.0,South Ribble,723.671432495117,11.9321570861037,100.0,E07000126,24032.0,4.0,Household is deprived in three dimensions,1158.0,17.8,0.0,No cars or vans in household,6965.0
E01025449,South Ribble 005C E01025449,7.0,9.0,5.0,South Ribble,439.371932983398,12.4357175578002,100.0,E07000126,24032.0,4.0,Household is deprived in three dimensions,1158.0,17.8,0.0,No cars or vans in household,6965.0
E01025450,South Ribble 005D E01025450,2.0,10.0,2.0,South Ribble,429.03377532959,14.9090842993114,70.3614456760076,E07000126,24032.0,4.0,Household is deprived in three dimensions,1158.0,17.8,0.0,No cars or vans in household,6965.0
E01025451,South Ribble 014B E01025451,7.0,5.0,9.0,South Ribble,757.787368774414,13.7726875965405,63.7107780616033,E07000126,24032.0,4.0,Household is deprived in three dimensions,1158.0,17.8,0.0,No cars or vans in household,6965.0
E01025452,South Ribble 014C E01025452,3.0,6.0,5.0,South Ribble,762.956447601318,11.0972765040968,93.6314363597551,E07000126,24032.0,4.0,Household is deprived in three dimensions,1158.0,17.8,0.0,No cars or vans in household,6965.0
E01025453,South Ribble 010B E01025453,6.0,4.0,10.0,South Ribble,692.656951904297,13.8683881848275,69.9999995594128,E07000126,24032.0,4.0,Household is deprived in three dimensions,1158.0,17.8,0.0,No cars or vans in household,6965.0
E01025454,South Ribble 010C E01025454,8.0,10.0,8.0,South Ribble,523.111068725586,7.01110669024991,100.0,E07000126,24032.0,4.0,Household is deprived in three dimensions,1158.0,17.8,0.0,No cars or vans in household,6965.0
E01025455,South Ribble 010D E01025455,6.0,9.0,9.0,South Ribble,663.710098266602,10.5600779508509,85.0467291868238,E07000126,24032.0,4.0,Household is deprived in three dimensions,1158.0,17.8,0.0,No cars or vans in household,6965.0
E01025456,South Ribble 002C E01025456,7.0,1.0,9.0,South Ribble,487.961288452148,18.2264409455055,41.5254233313073,E07000126,24032.0,4.0,Household is deprived in three dimensions,1158.0,17.8,0.0,No cars or vans in household,6965.0
E01025457,South Ribble 004B E01025457,6.0,10.0,7.0,South Ribble,648.202835083008,7.16617232389993,100.0,E07000126,24032.0,4.0,Household is deprived in three dimensions,1158.0,17.8,0.0,No cars or vans in household,6965.0
E01025458,South Ribble 002D E01025458,3.0,9.0,6.0,South Ribble,696.792205810547,13.7403560052928,59.1988117632565,E07000126,24032.0,4.0,Household is deprived in three dimensions,1158.0,17.8,0.0,No cars or vans in household,6965.0
E01025459,South Ribble 017C E01025459,4.0,10.0,6.0,South Ribble,734.009605407715,8.03832406620318,100.0,E07000126,24032.0,4.0,Household is deprived in three dimensions,1158.0,17.8,0.0,No cars or vans in household,6965.0
E01025460,South Ribble 017D E01025460,2.0,8.0,4.0,South Ribble,953.178649902344,7.31570508968525,100.0,E07000126,24032.0,4.0,Household is deprived in three dimensions,1158.0,17.8,0.0,No cars or vans in household,6965.0
E01025461,South Ribble 009D E01025461,8.0,6.0,9.0,South Ribble,761.922645568848,11.2120216862661,82.7679780227098,E07000126,24032.0,4.0,Household is deprived in three dimensions,1158.0,17.8,0.0,No cars or vans in household,6965.0
E01025462,South Ribble 009E E01025462,6.0,8.0,7.0,South Ribble,729.87434387207,9.32032589988232,73.229463020805,E07000126,24032.0,4.0,Household is deprived in three dimensions,1158.0,17.8,0.0,No cars or vans in household,6965.0
E01025463,South Ribble 004C E01025463,4.0,6.0,7.0,South Ribble,593.410568237305,12.4009408692709,81.0104537814651,E07000126,24032.0,4.0,Household is deprived in three dimensions,1158.0,17.8,0.0,No cars or vans in household,6965.0
E01025464,South Ribble 004D E01025464,8.0,3.0,8.0,South Ribble,518.975807189941,15.2306775693004,46.4143415664512,E07000126,24032.0,4.0,Household is deprived in three dimensions,1158.0,17.8,0.0,No cars or vans in household,6965.0
E01025465,South Ribble 004E E01025465,5.0,10.0,6.0,South Ribble,520.009613037109,9.26111326034284,100.0,E07000126,24032.0,4.0,Household is deprived in three dimensions,1158.0,17.8,0.0,No cars or vans in household,6965.0
E01025466,South Ribble 001D E01025466,8.0,10.0,9.0,South Ribble,639.932312011719,6.74487877730754,100.0,E07000126,24032.0,4.0,Household is deprived in three dimensions,1158.0,17.8,0.0,No cars or vans in household,6965.0
E01025467,South Ribble 003D E01025467,7.0,10.0,9.0,South Ribble,903.555465698242,11.4890731395182,84.668192204222,E07000126,24032.0,4.0,Household is deprived in three dimensions,1158.0,17.8,0.0,No cars or vans in household,6965.0
E01032928,South Ribble 016D E01032928,7.0,5.0,5.0,South Ribble,853.932273864746,12.4754965106335,85.7142855866511,E07000126,24032.0,4.0,Household is deprived in three dimensions,1158.0,17.8,0.0,No cars or vans in household,6965.0
E01032929,South Ribble 016E E01032929,5.0,6.0,5.0,South Ribble,513.806701660156,13.4134810213158,100.0,E07000126,24032.0,4.0,Household is deprived in three dimensions,1158.0,17.8,0.0,No cars or vans in household,6965.0
E01025468,West Lancashire 009A E01025468,8.0,9.0,6.0,West Lancashire,611.402137756348,12.537613667905,83.6974796669048,E07000127,25720.0,4.0,Household is deprived in three dimensions,1567.0,18.7,0.0,No cars or vans in household,8728.0
E01025469,West Lancashire 009B E01025469,3.0,8.0,1.0,West Lancashire,781.978187561035,9.12926417576141,100.0,E07000127,25720.0,4.0,Household is deprived in three dimensions,1567.0,18.7,0.0,No cars or vans in household,8728.0
E01025470,West Lancashire 009C E01025470,7.0,9.0,7.0,West Lancashire,556.941101074219,10.0915310719005,100.0,E07000127,25720.0,4.0,Household is deprived in three dimensions,1567.0,18.7,0.0,No cars or vans in household,8728.0
E01025471,West Lancashire 010A E01025471,3.0,6.0,2.0,West Lancashire,589.8232421875,11.3582926602279,78.2229985438235,E07000127,25720.0,4.0,Household is deprived in three dimensions,1567.0,18.7,0.0,No cars or vans in household,8728.0
E01025472,West Lancashire 012A E01025472,9.0,5.0,10.0,West Lancashire,557.968658447266,12.0520813567614,73.8489864942287,E07000127,25720.0,4.0,Household is deprived in three dimensions,1567.0,18.7,0.0,No cars or vans in household,8728.0
E01025473,West Lancashire 012B E01025473,5.0,5.0,6.0,West Lancashire,623.732940673828,8.97194403521289,78.0889612099842,E07000127,25720.0,4.0,Household is deprived in three dimensions,1567.0,18.7,0.0,No cars or vans in household,8728.0
E01025474,West Lancashire 003A E01025474,5.0,2.0,6.0,West Lancashire,470.625495910645,22.9503054663998,0.0,E07000127,25720.0,4.0,Household is deprived in three dimensions,1567.0,18.7,0.0,No cars or vans in household,8728.0
E01025475,West Lancashire 012C E01025475,7.0,8.0,10.0,West Lancashire,622.705360412598,13.9211715421731,57.5907589040559,E07000127,25720.0,4.0,Household is deprived in three dimensions,1567.0,18.7,0.0,No cars or vans in household,8728.0
E01025476,West Lancashire 012D E01025476,8.0,5.0,7.0,West Lancashire,562.078926086426,16.7342598334504,28.5191949176256,E07000127,25720.0,4.0,Household is deprived in three dimensions,1567.0,18.7,0.0,No cars or vans in household,8728.0
E01025477,West Lancashire 012E E01025477,8.0,7.0,7.0,West Lancashire,491.176826477051,21.3988069656509,0.0,E07000127,25720.0,4.0,Household is deprived in three dimensions,1567.0,18.7,0.0,No cars or vans in household,8728.0
E01025478,West Lancashire 012F E01025478,8.0,7.0,9.0,West Lancashire,491.176834106445,14.4862341428049,75.1046023479824,E07000127,25720.0,4.0,Household is deprived in three dimensions,1567.0,18.7,0.0,No cars or vans in household,8728.0
E01025479,West Lancashire 008A E01025479,8.0,1.0,8.0,West Lancashire,860.073230743408,22.6641102541096,33.5722808524042,E07000127,25720.0,4.0,Household is deprived in three dimensions,1567.0,18.7,0.0,No cars or vans in household,8728.0
E01025480,West Lancashire 010B E01025480,3.0,5.0,2.0,West Lancashire,516.866004943848,13.7792642062178,78.5288281587782,E07000127,25720.0,4.0,Household is deprived in three dimensions,1567.0,18.7,0.0,No cars or vans in household,8728.0
E01025481,West Lancashire 010C E01025481,2.0,3.0,2.0,West Lancashire,657.642616271973,15.8900623254568,17.499999680969,E07000127,25720.0,4.0,Household is deprived in three dimensions,1567.0,18.7,0.0,No cars or vans in household,8728.0
E01025482,West Lancashire 010D E01025482,2.0,6.0,1.0,West Lancashire,593.933517456055,7.50603814957447,100.0,E07000127,25720.0,4.0,Household is deprived in three dimensions,1567.0,18.7,0.0,No cars or vans in household,8728.0
E01025483,West Lancashire 004A E01025483,5.0,8.0,5.0,West Lancashire,984.408805847168,10.7229435296219,100.0,E07000127,25720.0,4.0,Household is deprived in three dimensions,1567.0,18.7,0.0,No cars or vans in household,8728.0
E01025484,West Lancashire 004B E01025484,7.0,7.0,8.0,West Lancashire,812.805179595947,11.4817571797,74.083438583749,E07000127,25720.0,4.0,Household is deprived in three dimensions,1567.0,18.7,0.0,No cars or vans in household,8728.0
E01025485,West Lancashire 004C E01025485,7.0,10.0,6.0,West Lancashire,721.351768493652,9.21507114896494,100.0,E07000127,25720.0,4.0,Household is deprived in three dimensions,1567.0,18.7,0.0,No cars or vans in household,8728.0
E01025486,West Lancashire 004D E01025486,6.0,6.0,6.0,West Lancashire,672.028564453125,14.542140992758,38.9908259067967,E07000127,25720.0,4.0,Household is deprived in three dimensions,1567.0,18.7,0.0,No cars or vans in household,8728.0
E01025487,West Lancashire 004E E01025487,5.0,9.0,6.0,West Lancashire,641.201568603516,10.6798400110918,100.0,E07000127,25720.0,4.0,Household is deprived in three dimensions,1567.0,18.7,0.0,No cars or vans in household,8728.0
E01025488,West Lancashire 007A E01025488,6.0,4.0,6.0,West Lancashire,763.481994628906,6.9602557885865,100.0,E07000127,25720.0,4.0,Household is deprived in three dimensions,1567.0,18.7,0.0,No cars or vans in household,8728.0
E01025489,West Lancashire 007B E01025489,6.0,6.0,6.0,West Lancashire,518.921142578125,13.0017822938575,74.2574250729593,E07000127,25720.0,4.0,Household is deprived in three dimensions,1567.0,18.7,0.0,No cars or vans in household,8728.0
E01025490,West Lancashire 007C E01025490,5.0,7.0,5.0,West Lancashire,508.645454406738,4.83907080183029,100.0,E07000127,25720.0,4.0,Household is deprived in three dimensions,1567.0,18.7,0.0,No cars or vans in household,8728.0
E01025491,West Lancashire 008B E01025491,7.0,3.0,7.0,West Lancashire,590.850791931152,14.1358435530695,60.3478268392533,E07000127,25720.0,4.0,Household is deprived in three dimensions,1567.0,18.7,0.0,No cars or vans in household,8728.0
E01025492,West Lancashire 013A E01025492,5.0,5.0,4.0,West Lancashire,516.865989685059,14.5076143453764,55.268388954797,E07000127,25720.0,4.0,Household is deprived in three dimensions,1567.0,18.7,0.0,No cars or vans in household,8728.0
E01025493,West Lancashire 014A E01025493,1.0,5.0,1.0,West Lancashire,678.193962097168,7.14593938291491,100.0,E07000127,25720.0,4.0,Household is deprived in three dimensions,1567.0,18.7,0.0,No cars or vans in household,8728.0
E01025494,West Lancashire 014B E01025494,2.0,4.0,1.0,West Lancashire,694.635025024414,7.96344663057417,100.0,E07000127,25720.0,4.0,Household is deprived in three dimensions,1567.0,18.7,0.0,No cars or vans in household,8728.0
E01025495,West Lancashire 003B E01025495,8.0,3.0,6.0,West Lancashire,890.900245666504,15.766724171661,51.6724344981892,E07000127,25720.0,4.0,Household is deprived in three dimensions,1567.0,18.7,0.0,No cars or vans in household,8728.0
E01025496,West Lancashire 001A E01025496,6.0,3.0,5.0,West Lancashire,494.25952911377,21.0671730281384,0.0,E07000127,25720.0,4.0,Household is deprived in three dimensions,1567.0,18.7,0.0,No cars or vans in household,8728.0
E01025497,West Lancashire 001B E01025497,7.0,6.0,7.0,West Lancashire,578.520011901855,16.6831615355991,0.0,E07000127,25720.0,4.0,Household is deprived in three dimensions,1567.0,18.7,0.0,No cars or vans in household,8728.0
E01025498,West Lancashire 001C E01025498,6.0,8.0,6.0,West Lancashire,534.334648132324,15.3209229239,51.3461538543913,E07000127,25720.0,4.0,Household is deprived in three dimensions,1567.0,18.7,0.0,No cars or vans in household,8728.0
E01025499,West Lancashire 006A E01025499,6.0,9.0,8.0,West Lancashire,612.4296875,12.6914261952535,79.0268468917031,E07000127,25720.0,4.0,Household is deprived in three dimensions,1567.0,18.7,0.0,No cars or vans in household,8728.0
E01025500,West Lancashire 007D E01025500,5.0,9.0,3.0,West Lancashire,682.304214477539,9.48146098492028,100.0,E07000127,25720.0,4.0,Household is deprived in three dimensions,1567.0,18.7,0.0,No cars or vans in household,8728.0
E01025501,West Lancashire 006B E01025501,7.0,8.0,9.0,West Lancashire,506.590354919434,14.425395458763,51.5212972518852,E07000127,25720.0,4.0,Household is deprived in three dimensions,1567.0,18.7,0.0,No cars or vans in household,8728.0
E01025502,West Lancashire 006C E01025502,8.0,8.0,8.0,West Lancashire,656.615081787109,15.8634748928836,39.749609394662,E07000127,25720.0,4.0,Household is deprived in three dimensions,1567.0,18.7,0.0,No cars or vans in household,8728.0
E01025503,West Lancashire 014C E01025503,3.0,8.0,1.0,West Lancashire,512.755737304688,7.84084155279882,100.0,E07000127,25720.0,4.0,Household is deprived in three dimensions,1567.0,18.7,0.0,No cars or vans in household,8728.0
E01025504,West Lancashire 014D E01025504,2.0,6.0,1.0,West Lancashire,485.011436462402,5.00044488925177,100.0,E07000127,25720.0,4.0,Household is deprived in three dimensions,1567.0,18.7,0.0,No cars or vans in household,8728.0
E01025505,West Lancashire 014E E01025505,3.0,10.0,3.0,West Lancashire,649.422088623047,8.77185117312646,100.0,E07000127,25720.0,4.0,Household is deprived in three dimensions,1567.0,18.7,0.0,No cars or vans in household,8728.0
E01025506,West Lancashire 008C E01025506,7.0,4.0,7.0,West Lancashire,865.211090087891,18.2016978810585,69.2399047702927,E07000127,25720.0,4.0,Household is deprived in three dimensions,1567.0,18.7,0.0,No cars or vans in household,8728.0
E01025507,West Lancashire 002A E01025507,6.0,7.0,7.0,West Lancashire,696.690155029297,19.9636287027867,0.0,E07000127,25720.0,4.0,Household is deprived in three dimensions,1567.0,18.7,0.0,No cars or vans in household,8728.0
E01025508,West Lancashire 002B E01025508,4.0,7.0,5.0,West Lancashire,632.981018066406,23.0896911811453,0.0,E07000127,25720.0,4.0,Household is deprived in three dimensions,1567.0,18.7,0.0,No cars or vans in household,8728.0
E01025509,West Lancashire 002C E01025509,5.0,9.0,4.0,West Lancashire,568.244331359863,17.6256605550096,0.0,E07000127,25720.0,4.0,Household is deprived in three dimensions,1567.0,18.7,0.0,No cars or vans in household,8728.0
E01025510,West Lancashire 005A E01025510,8.0,9.0,10.0,West Lancashire,528.169235229492,15.949144035298,70.8171199256118,E07000127,25720.0,4.0,Household is deprived in three dimensions,1567.0,18.7,0.0,No cars or vans in household,8728.0
E01025511,West Lancashire 005B E01025511,9.0,4.0,9.0,West Lancashire,481.928733825684,14.119851132651,26.652450253464,E07000127,25720.0,4.0,Household is deprived in three dimensions,1567.0,18.7,0.0,No cars or vans in household,8728.0
E01025512,West Lancashire 005C E01025512,7.0,10.0,5.0,West Lancashire,578.520004272461,7.60575482283364,100.0,E07000127,25720.0,4.0,Household is deprived in three dimensions,1567.0,18.7,0.0,No cars or vans in household,8728.0
E01025513,West Lancashire 002D E01025513,8.0,3.0,8.0,West Lancashire,844.659744262695,17.0222265104322,36.0097324172373,E07000127,25720.0,4.0,Household is deprived in three dimensions,1567.0,18.7,0.0,No cars or vans in household,8728.0
E01025514,West Lancashire 003C E01025514,8.0,2.0,6.0,West Lancashire,992.629341125488,18.6412322044667,13.0434778932761,E07000127,25720.0,4.0,Household is deprived in three dimensions,1567.0,18.7,0.0,No cars or vans in household,8728.0
E01025515,West Lancashire 003D E01025515,6.0,2.0,6.0,West Lancashire,698.74528503418,20.3286615457789,20.735293632728,E07000127,25720.0,4.0,Household is deprived in three dimensions,1567.0,18.7,0.0,No cars or vans in household,8728.0
E01025516,West Lancashire 006D E01025516,6.0,10.0,7.0,West Lancashire,648.394523620605,11.6636608088475,100.0,E07000127,25720.0,4.0,Household is deprived in three dimensions,1567.0,18.7,0.0,No cars or vans in household,8728.0
E01025517,West Lancashire 006E E01025517,3.0,8.0,4.0,West Lancashire,611.402137756348,12.7218993404524,100.0,E07000127,25720.0,4.0,Household is deprived in three dimensions,1567.0,18.7,0.0,No cars or vans in household,8728.0
E01025518,West Lancashire 007E E01025518,2.0,8.0,4.0,West Lancashire,646.339408874512,6.58049281961858,100.0,E07000127,25720.0,4.0,Household is deprived in three dimensions,1567.0,18.7,0.0,No cars or vans in household,8728.0
E01025519,West Lancashire 006F E01025519,6.0,8.0,7.0,West Lancashire,518.92113494873,11.4732077078324,100.0,E07000127,25720.0,4.0,Household is deprived in three dimensions,1567.0,18.7,0.0,No cars or vans in household,8728.0
E01025520,West Lancashire 010E E01025520,2.0,7.0,2.0,West Lancashire,536.389770507813,15.4526246724557,49.61685883701,E07000127,25720.0,4.0,Household is deprived in three dimensions,1567.0,18.7,0.0,No cars or vans in household,8728.0
E01025521,West Lancashire 010F E01025521,3.0,2.0,2.0,West Lancashire,677.166389465332,20.6452048040142,0.0,E07000127,25720.0,4.0,Household is deprived in three dimensions,1567.0,18.7,0.0,No cars or vans in household,8728.0
E01025522,West Lancashire 009D E01025522,4.0,6.0,4.0,West Lancashire,520.976257324219,16.8155823936915,23.4714009143975,E07000127,25720.0,4.0,Household is deprived in three dimensions,1567.0,18.7,0.0,No cars or vans in household,8728.0
E01025523,West Lancashire 011A E01025523,4.0,5.0,5.0,West Lancashire,703.883140563965,14.6669341328193,57.3722630300612,E07000127,25720.0,4.0,Household is deprived in three dimensions,1567.0,18.7,0.0,No cars or vans in household,8728.0
E01025524,West Lancashire 011B E01025524,2.0,6.0,2.0,West Lancashire,766.56468963623,15.7720773542043,35.7908835324454,E07000127,25720.0,4.0,Household is deprived in three dimensions,1567.0,18.7,0.0,No cars or vans in household,8728.0
